sol_index,City,Labels,Rice,Maize,Sorghum,Sugar cane,Sunflower,Soybean,Sesame,Peanuts,vegetables,Cotton,Green folder,Fully grown Onions
Solution 21,Gharbia,Area,0,0,225875.9060827468,0,0,0,0,0,0,0,0,0
Solution 21,Gharbia,Production,0,0,744061.808272578,0,0,0,0,0,0,0,0,0
Solution 21,Monoufia,Water,0,0,0,0,0,41826893.684210554,0,0,0,745720848.7133712,0,0
Solution 21,Monoufia,Area,0,0,0,0,0,12946.419473684218,0,0,0,239869.73378930963,0,0
Solution 21,Monoufia,Production,0,0,0,0,0,37843.38000000002,0,0,0,349081.94702119724,0,0
Solution 21,Behaira,Water,0,0,1533882585.278724,0,7035000.0,0,0,0,0,0,0,0
Solution 21,Behaira,Area,0,0,513208.94065425935,0,3952.0,0,0,0,0,0,0,0
Solution 21,Behaira,Production,0,0,1722005.8949530586,0,4358.0,0,0,0,0,0,0,0
Solution 21,Ismailia,Water,0,0,240898475.15958214,0,0,0,0,0,10710000.0,0,0,0
Solution 21,Ismailia,Area,0,0,84057.70504200729,0,0,0,0,0,5156.0,0,0,0
Solution 21,Ismailia,Production,0,0,282476.29345290095,0,0,0,0,0,114189.0,0,0,0
Solution 21,Giza,Water,0,195931733.33333334,0,0,0,0,0,0,0,0,0,0
Solution 21,Giza,Area,0,91843.0,0,0,0,0,0,0,0,0,0,0
Solution 21,Giza,Production,0,213250.699047619,0,0,0,0,0,0,0,0,0,0
Solution 21,Beni sweif,Water,0,0,0,1768328660.2103055,0,0,0,880000.0,0,0,0,0
Solution 21,Beni sweif,Area,0,0,0,248153.2453,0,0,0,1132.0,0,0,0,0
Solution 21,Beni sweif,Production,0,0,0,7671913.308893129,0,0,0,1694.0,0,0,0,0
Solution 21,Fayoum,Water,0,532630000.0,467861000.0,2270000.0,8368999.999999999,24000.0,11082000.0,122000.0,36694000.0,67024000.00000001,147054000.0,0
Solution 21,Fayoum,Area,0,96274.33823750998,102501.0,237.0,3115.0,6.0,3086.0,35.0,1072.697,16162.0,39144.0,0
Solution 21,Fayoum,Production,0,0.0,0,0,0,0,0,0,0,21051.0,0,0
Solution 21,Minya,Water,0,505698993.5859173,1675564464.7636693,0,0,0,0,0,0,0,35910949.74470882,0
Solution 21,Minya,Area,0,145666.17085966628,270350.29861172073,0,0,0,0,0,0,0,12907.235570620265,0
Solution 21,Minya,Production,0,357543.49801481026,733326.637624508,0,0,0,0,0,0,0,133273.5175657814,0
Solution 21,Assuit,Water,0,0,812799000.0,11024000.0,4634560.458265157,7123999.999999999,1959000.0,1680000.0,18503000.0,19037000.0,433998590.0845063,0
Solution 21,Assuit,Area,0,0,155177.94939916575,1081.0,2535.499443535198,1542.0,901.0,791.0,1090.201040739524,4474.0,128093.55115729902,0
Solution 21,Assuit,Production,0,0,0.0,0,6349.140000000025,0,0,0,0,0,2649735.4424342187,0
Solution 21,Sohag,Water,0,0,654721000.0,791079290.88207,43000.0,855000.0,77999940.44392526,88250399.20792077,46285865.56503207,3787000.0,91736999.99999999,0
Solution 21,Sohag,Area,0,0,77287.87501427214,88427.95247747078,12.0,179.0,44098.3638551402,51833.81881188118,35077.989841235685,890.0,22237.0,0
Solution 21,Sohag,Production,0,0,0.0,3927325.7511068713,0,0,28156.290000000008,82982.43999999999,560420.6042248653,0,0,0
Solution 21,Qena,Water,0,0,0,0,0,0,0,0,84284644.91256362,0,0,0
Solution 21,Qena,Area,0,0,0,0,0,0,0,0,215551.0,0,0,0
Solution 21,Qena,Production,0,0,0,0,0,0,0,0,10930694.08093534,0,0,0
Solution 21,Aswan,Water,0,0,0,0,5252000.0,0,0,0,0,0,0,0
Solution 21,Aswan,Area,0,0,0,0,32505.705042007296,0,0,0,0,0,0,0
Solution 21,Aswan,Production,0,0,0,0,32307.595999335776,0,0,0,0,0,0,0
Solution 21,Luxor,Water,0,241769139.49275362,0,0,0,0,774000.0,34000.0,0,0,0,0
Solution 21,Luxor,Area,0,91190.0,0,0,0,0,489.0,84.0,0,0,0,0
Solution 21,Luxor,Production,0,205631.7980072464,0,0,0,0,247.0,69.0,0,0,0,0
Solution 22,Cairo,Water,0,0,763152.1739130435,0,0,0,0,0,0,0,0,0
Solution 22,Cairo,Area,0,0,595.0,0,0,0,0,0,0,0,0,0
Solution 22,Cairo,Production,0,0,1172.753623188406,0,0,0,0,0,0,0,0,0
Solution 22,Alexandria,Water,0,0,0,258999.99999999997,0,0,3386000.0,0,0,0,0,0
Solution 22,Alexandria,Area,0,0,0,1665.0,0,0,1708.0,0,0,0,0,0
Solution 22,Alexandria,Production,0,0,0,659.0,0,0,1929.0,0,0,0,0,0
Solution 22,Port said,Water,0,0,173186883.5414763,0,0,0,0,0,1018000.0,0,0,0
Solution 22,Port said,Area,0,0,50696.0,0,0,0,0,0,2085.940654259328,0,0,0
Solution 22,Port said,Production,0,0,124014.49162351507,0,0,0,0,0,32307.595999335776,0,0,0
Solution 22,Suez,Water,0,0,38658541.35338346,0,0,0,0,0,0,0,0,0
Solution 22,Suez,Area,0,0,12454.0,0,0,0,0,0,0,0,0,0
Solution 22,Suez,Production,0,0,27157.739348370927,0,0,0,0,0,0,0,0,0
Solution 22,Damietta,Water,895311135.8294907,0,0,0,0,80000.0,0,0,0,0,0,0
Solution 22,Damietta,Area,156233.0,0,0,0,0,25.0,0,0,0,0,0,0
Solution 22,Damietta,Production,538849.3068488494,0,0,0,0,35.0,0,0,0,0,0,0
Solution 22,Dakahlia,Water,1310861000.0,0,225691356.14325994,1974000.0,0,21594000.0,0,0,0,118269000.0,0,0
Solution 22,Dakahlia,Area,228275.0,0,168696.94065425932,252.0,0,6749.0,0,0,0,51858.0,0,0
Solution 22,Dakahlia,Production,832509.0,0,657615.9845470338,9708.0,0,8307.0,0,0,0,78104.0,0,0
Solution 22,Sharkia,Water,2832360919.5610137,0,0,0,0,3106000.0,0,0,0,121985000.0,72215000.0,0
Solution 22,Sharkia,Area,543014.9060827468,0,0,0,0,1136.0,0,0,0,49522.0,32773.0,0
Solution 22,Sharkia,Production,1836419.432587528,0,0,0,0,1334.0,0,0,0,69281.0,667529.0,0
Solution 22,Quliubiya,Water,0,0,543633131.2031225,0,0,0,0,0,0,0,0,0
Solution 22,Quliubiya,Area,0,0,179877.15326299384,0,0,0,0,0,0,0,0,0
Solution 22,Quliubiya,Production,0,0,609864.0941133761,0,0,0,0,0,0,0,0,0
Solution 22,Kafr el sheikh,Water,0,0,1244659343.000929,752000.0,0,0,0,0,0,0,0,0
Solution 22,Kafr el sheikh,Area,0,0,393741.94065425935,96.0,0,0,0,0,0,0,0,0
Solution 22,Kafr el sheikh,Production,0,0,1392148.665339567,3959.0,0,0,0,0,0,0,0,0
Solution 22,Gharbia,Water,0,0,511099053.0612905,0,0,0,0,0,0,0,0,0
Solution 22,Gharbia,Area,0,0,225875.9060827468,0,0,0,0,0,0,0,0,0
Solution 22,Gharbia,Production,0,0,744061.808272578,0,0,0,0,0,0,0,0,0
Solution 22,Monoufia,Water,0,0,0,0,0,41788209.473684214,0,0,0,599650554.4027302,143876926.4205064,0
Solution 22,Monoufia,Area,0,0,0,0,0,12934.445789473684,0,0,0,192884.5346075085,46997.17286601165,0
Solution 22,Monoufia,Production,0,0,0,0,0,37808.38,0,0,0,280704.48,552686.752904297,0
Solution 22,Behaira,Water,0,0,1533882585.278724,0,7035000.0,0,0,0,0,0,0,0
Solution 22,Behaira,Area,0,0,513208.94065425935,0,3952.0,0,0,0,0,0,0,0
Solution 22,Behaira,Production,0,0,1722005.8949530586,0,4358.0,0,0,0,0,0,0,0
Solution 22,Ismailia,Water,0,0,217054434.7789163,0,0,0,13401000.0,0,10710000.0,0,0,0
Solution 22,Ismailia,Area,0,0,75737.70504200729,0,0,0,8320.0,0,5156.0,0,0,0
Solution 22,Ismailia,Production,0,0,254516.89627029127,0,0,0,14530.0,0,114189.0,0,0,0
Solution 22,Giza,Water,0,195931733.33333334,0,0,0,0,0,0,0,0,0,0
Solution 22,Giza,Area,0,91843.0,0,0,0,0,0,0,0,0,0,0
Solution 22,Giza,Production,0,213250.699047619,0,0,0,0,0,0,0,0,0,0
Solution 22,Beni sweif,Water,0,0,0,1664239847.2332063,0,0,0,880000.0,0,0,33950000.0,0
Solution 22,Beni sweif,Area,0,0,0,233546.2453,0,0,0,1132.0,0,0,14607.0,0
Solution 22,Beni sweif,Production,0,0,0,7220322.850877862,0,0,0,1694.0,0,0,134093.0,0
Solution 22,Fayoum,Water,0,0,0,0,20101504.25282546,0,0,0,0,0,1110609246.090604,0
Solution 22,Fayoum,Area,0,0,0,0,7481.919673503566,0,0,0,0,0,295630.77732649643,0
Solution 22,Fayoum,Production,0,0,0,0,5738.140000000005,0,0,0,0,0,1678073.2179887488,0
Solution 22,Minya,Water,0,505698993.5859173,1755560327.0635135,0,0,0,0,0,0,0,0,0
Solution 22,Minya,Area,0,145666.17085966628,283257.534182341,0,0,0,0,0,0,0,0,0
Solution 22,Minya,Production,0,357543.49801481026,768337.5834626867,0,0,0,0,0,0,0,0,0
Solution 22,Assuit,Water,0,0,1177223961.021911,0,446000.0,0,0,0,0,0,0,0
Solution 22,Assuit,Area,0,0,301364.20104073954,0,244.0,0,0,0,0,0,0,0
Solution 22,Assuit,Production,0,0,825248.3368692462,0,611.0,0,0,0,0,0,0,0
Solution 22,Sohag,Water,0,0,654721000.0,880087456.6654724,43000.0,855000.0,77999940.44392523,72797993.84973791,43617539.251043364,3787000.0,206891512.31415612,0
Solution 22,Sohag,Area,0,0,29144.837399644042,98377.4100662612,12.0,179.0,44098.36385514017,42757.857833430404,33055.78452666315,890.0,50150.39252787741,0
Solution 22,Sohag,Production,0,0,0.0,4369208.209122142,0,0,28156.29,68452.44,528113.0082255288,0,418155.9891069539,0
Solution 22,Qena,Water,0,0,0,0,0,0,0,0,84284644.91256362,0,0,0
Solution 22,Qena,Area,0,0,0,0,0,0,0,0,215551.0,0,0,0
Solution 22,Qena,Production,0,0,0,0,0,0,0,0,10930694.08093534,0,0,0
Solution 22,Aswan,Water,0,0,0,0,5252000.0,0,0,0,0,0,0,0
Solution 22,Aswan,Area,0,0,0,0,32505.705042007296,0,0,0,0,0,0,0
Solution 22,Aswan,Production,0,0,0,0,32307.595999335776,0,0,0,0,0,0,0
Solution 22,Luxor,Water,0,241769139.49275362,0,0,0,0,774000.0,34000.0,0,0,0,0
Solution 22,Luxor,Area,0,91190.0,0,0,0,0,489.0,84.0,0,0,0,0
Solution 22,Luxor,Production,0,205631.7980072464,0,0,0,0,247.0,69.0,0,0,0,0
Solution 40,Cairo,Water,0,0,763152.1739130435,0,0,0,0,0,0,0,0,0
Solution 40,Cairo,Area,0,0,595.0,0,0,0,0,0,0,0,0,0
Solution 40,Cairo,Production,0,0,1172.753623188406,0,0,0,0,0,0,0,0,0
Solution 40,Alexandria,Water,0,0,0,258999.99999999997,0,0,3386000.0,0,0,0,0,0
Solution 40,Alexandria,Area,0,0,0,1665.0,0,0,1708.0,0,0,0,0,0
Solution 40,Alexandria,Production,0,0,0,659.0,0,0,1929.0,0,0,0,0,0
Solution 40,Port said,Water,0,0,180312841.43092796,0,0,0,0,0,0,0,0,0
Solution 40,Port said,Area,0,0,52781.94065425933,0,0,0,0,0,0,0,0,0
Solution 40,Port said,Production,0,0,129117.19932816226,0,0,0,0,0,0,0,0,0
Solution 40,Suez,Water,0,0,38658541.35338346,0,0,0,0,0,0,0,0,0
Solution 40,Suez,Area,0,0,12454.0,0,0,0,0,0,0,0,0,0
Solution 40,Suez,Production,0,0,27157.739348370927,0,0,0,0,0,0,0,0,0
Solution 40,Damietta,Water,895981617.7564334,0,0,0,0,0,0,0,0,0,0,0
Solution 40,Damietta,Area,156350.0,0,0,0,0,0,0,0,0,0,0,0
Solution 40,Damietta,Production,539252.8411143458,0,0,0,0,0,0,0,0,0,0,0
Solution 40,Dakahlia,Water,0,0,611230556.6670499,0,0,0,0,0,0,0,0,0
Solution 40,Dakahlia,Area,0,0,456874.94065425935,0,0,0,0,0,0,0,0,0
Solution 40,Dakahlia,Production,0,0,1780994.1469476947,0,0,0,0,0,0,0,0,0
Solution 40,Sharkia,Water,3261623947.4567018,0,0,0,0,3106000.0,0,0,0,0,0,0
Solution 40,Sharkia,Area,625312.4060827468,0,0,0,0,1136.0,0,0,0,0,0,0
Solution 40,Sharkia,Production,2114740.941924404,0,0,0,0,1334.0,0,0,0,0,0,0
Solution 40,Quliubiya,Water,0,0,543633131.2031225,0,0,0,0,0,0,0,0,0
Solution 40,Quliubiya,Area,0,0,179877.15326299384,0,0,0,0,0,0,0,0,0
Solution 40,Quliubiya,Production,0,0,609864.0941133761,0,0,0,0,0,0,0,0,0
Solution 40,Kafr el sheikh,Water,0,0,1244962809.014048,0,0,0,0,0,0,0,0,0
Solution 40,Kafr el sheikh,Area,0,0,393837.94065425935,0,0,0,0,0,0,0,0,0
Solution 40,Kafr el sheikh,Production,0,0,1392488.091390169,0,0,0,0,0,0,0,0,0
Solution 40,Gharbia,Water,0,0,511099053.0612905,0,0,0,0,0,0,0,0,0
Solution 40,Gharbia,Area,0,0,225875.9060827468,0,0,0,0,0,0,0,0,0
Solution 40,Gharbia,Production,0,0,744061.808272578,0,0,0,0,0,0,0,0,0
Solution 40,Monoufia,Water,0,0,0,0,0,51523024.73684207,0,0,0,736390596.7781368,0,0
Solution 40,Monoufia,Area,0,0,0,0,0,15947.602894736832,0,0,0,236868.550368257,0,0
Solution 40,Monoufia,Production,0,0,0,0,0,46616.06999999997,0,0,0,344714.33075115544,0,0
Solution 40,Behaira,Water,0,0,1533882585.278724,0,7035000.0,0,0,0,0,0,0,0
Solution 40,Behaira,Area,0,0,513208.94065425935,0,3952.0,0,0,0,0,0,0,0
Solution 40,Behaira,Production,0,0,1722005.8949530586,0,4358.0,0,0,0,0,0,0,0
Solution 40,Ismailia,Water,0,0,240898475.15958214,0,0,0,0,0,10710000.0,0,0,0
Solution 40,Ismailia,Area,0,0,84057.70504200729,0,0,0,0,0,5156.0,0,0,0
Solution 40,Ismailia,Production,0,0,282476.29345290095,0,0,0,0,0,114189.0,0,0,0
Solution 40,Giza,Water,0,195931733.33333334,0,0,0,0,0,0,0,0,0,0
Solution 40,Giza,Area,0,91843.0,0,0,0,0,0,0,0,0,0,0
Solution 40,Giza,Production,0,213250.699047619,0,0,0,0,0,0,0,0,0,0
Solution 40,Beni sweif,Water,0,0,0,1776395240.3629773,0,0,0,0,0,0,0,0
Solution 40,Beni sweif,Area,0,0,0,249285.2453,0,0,0,0,0,0,0,0
Solution 40,Beni sweif,Production,0,0,0,7706910.255458015,0,0,0,0,0,0,0,0
Solution 40,Fayoum,Water,0,532630000.0,467861000.0,2270000.0,8368999.999999999,24000.0,11082000.0,122000.0,36694000.0,278943149.5422811,147054000.0,0
Solution 40,Fayoum,Area,0,44396.32751862437,102501.0,237.0,3115.0,6.0,3086.0,35.0,1072.697,67263.65455511975,39144.0,0
Solution 40,Fayoum,Production,0,0.0,0,0,2389.0,0,0,0,0,87610.88924884456,0,0
Solution 40,Minya,Water,0,515484604.5610507,1339533317.3055604,0,0,0,0,0,0,0,189024291.7384373,0
Solution 40,Minya,Area,0,148484.9078916747,212499.0439724835,0,0,0,0,0,0,0,67939.7531778491,0
Solution 40,Minya,Production,0,364462.2018735058,576404.7985705014,0,0,0,0,0,0,0,701511.1670521562,0
Solution 40,Assuit,Water,0,0,812799000.0,11024000.0,4715271.129296232,7123999.999999999,1959000.0,1680000.0,18503000.0,19037000.0,456027418.2768578,0
Solution 40,Assuit,Area,0,0,148632.0426381551,1081.0,2579.65505728314,1542.0,901.0,791.0,1090.201040739524,4474.0,134595.30230456177,0
Solution 40,Assuit,Production,0,0,0.0,0,6459.709999999995,0,447.0,0,0,0,2784230.272947844,0
Solution 40,Sohag,Water,0,0,654721000.0,816699731.0048678,43000.0,855000.0,79506665.14408098,90941776.44729179,50354478.52160786,3787000.0,91736999.99999999,0
Solution 40,Sohag,Area,0,0,68907.9394713126,91291.8412023349,12.0,179.0,44950.21186526478,53414.59761211416,38161.40984897356,890.0,22237.0,0
Solution 40,Sohag,Production,0,0,0.0,4054518.8345419876,0,0,28700.185000000005,85513.16,609682.609021507,0,0,0
Solution 40,Qena,Water,0,0,0,0,0,0,0,0,84815258.37826942,0,0,0
Solution 40,Qena,Area,0,0,0,0,0,0,0,0,216908.0,0,0,0
Solution 40,Qena,Production,0,0,0,0,0,0,0,0,10999508.198558684,0,0,0
Solution 40,Aswan,Water,0,0,0,0,5252000.0,0,0,0,0,0,0,0
Solution 40,Aswan,Area,0,0,0,0,32505.705042007296,0,0,0,0,0,0,0
Solution 40,Aswan,Production,0,0,0,0,32307.595999335776,0,0,0,0,0,0,0
Solution 40,Luxor,Water,0,243065609.60144928,0,0,0,0,0,34000.0,0,0,0,0
Solution 40,Luxor,Area,0,91679.0,0,0,0,0,0,84.0,0,0,0,0
Solution 40,Luxor,Production,0,206734.48414855075,0,0,0,0,0,69.0,0,0,0,0
Solution 41,Cairo,Water,0,0,763152.1739130435,0,0,0,0,0,0,0,0,0
Solution 41,Cairo,Area,0,0,595.0,0,0,0,0,0,0,0,0,0
Solution 41,Cairo,Production,0,0,1172.753623188406,0,0,0,0,0,0,0,0,0
Solution 41,Alexandria,Water,0,0,0,258999.99999999997,0,0,3386000.0,0,0,0,0,0
Solution 41,Alexandria,Area,0,0,0,1665.0,0,0,1708.0,0,0,0,0,0
Solution 41,Alexandria,Production,0,0,0,659.0,0,0,1929.0,0,0,0,0,0
Solution 41,Port said,Water,0,0,180312841.43092796,0,0,0,0,0,0,0,0,0
Solution 41,Port said,Area,0,0,52781.94065425933,0,0,0,0,0,0,0,0,0
Solution 41,Port said,Production,0,0,129117.19932816226,0,0,0,0,0,0,0,0,0
Solution 41,Suez,Water,0,0,38658541.35338346,0,0,0,0,0,0,0,0,0
Solution 41,Suez,Area,0,0,12454.0,0,0,0,0,0,0,0,0,0
Solution 41,Suez,Production,0,0,27157.739348370927,0,0,0,0,0,0,0,0,0
Solution 41,Damietta,Water,895981617.7564334,0,0,0,0,0,0,0,0,0,0,0
Solution 41,Damietta,Area,156350.0,0,0,0,0,0,0,0,0,0,0,0
Solution 41,Damietta,Production,539252.8411143458,0,0,0,0,0,0,0,0,0,0,0
Solution 41,Dakahlia,Water,0,0,532823128.18500835,0,0,21594000.0,0,0,0,118269000.0,0,0
Solution 41,Dakahlia,Area,0,0,398267.94065425935,0,0,6749.0,0,0,0,51858.0,0,0
Solution 41,Dakahlia,Production,0,0,1552531.7939442887,0,0,8307.0,0,0,0,78104.0,0,0
Solution 41,Sharkia,Water,3090667231.0218754,0,0,0,0,3106000.0,0,0,0,0,72215000.0,0
Solution 41,Sharkia,Area,592536.9060827468,0,0,0,0,1136.0,0,0,0,0,32773.0,0
Solution 41,Sharkia,Production,2003897.6401318733,0,0,0,0,1334.0,0,0,0,0,667529.0,0
Solution 41,Quliubiya,Water,0,0,543633131.2031225,0,0,0,0,0,0,0,0,0
Solution 41,Quliubiya,Area,0,0,179877.15326299384,0,0,0,0,0,0,0,0,0
Solution 41,Quliubiya,Production,0,0,609864.0941133761,0,0,0,0,0,0,0,0,0
Solution 41,Kafr el sheikh,Water,0,0,1244659343.000929,752000.0,0,0,0,0,0,0,0,0
Solution 41,Kafr el sheikh,Area,0,0,393741.94065425935,96.0,0,0,0,0,0,0,0,0
Solution 41,Kafr el sheikh,Production,0,0,1392148.665339567,3959.0,0,0,0,0,0,0,0,0
Solution 41,Gharbia,Water,0,0,511099053.0612905,0,0,0,0,0,0,0,0,0
Solution 41,Gharbia,Area,0,0,225875.9060827468,0,0,0,0,0,0,0,0,0
Solution 41,Gharbia,Production,0,0,744061.808272578,0,0,0,0,0,0,0,0,0
Solution 41,Monoufia,Water,0,0,0,0,0,42341603.684210464,0,0,0,745225561.0622951,0,0
Solution 41,Monoufia,Area,0,0,0,0,0,13105.734473684191,0,0,0,239710.41878930965,0,0
Solution 41,Monoufia,Production,0,0,0,0,0,38309.06999999994,0,0,0,348850.09621821716,0,0
Solution 41,Behaira,Water,0,0,1533882585.278724,0,7035000.0,0,0,0,0,0,0,0
Solution 41,Behaira,Area,0,0,513208.94065425935,0,3952.0,0,0,0,0,0,0,0
Solution 41,Behaira,Production,0,0,1722005.8949530586,0,4358.0,0,0,0,0,0,0,0
Solution 41,Ismailia,Water,0,0,240898475.15958214,0,0,0,0,0,10710000.0,0,0,0
Solution 41,Ismailia,Area,0,0,84057.70504200729,0,0,0,0,0,5156.0,0,0,0
Solution 41,Ismailia,Production,0,0,282476.29345290095,0,0,0,0,0,114189.0,0,0,0
Solution 41,Giza,Water,0,195931733.33333334,0,0,0,0,0,0,0,0,0,0
Solution 41,Giza,Area,0,91843.0,0,0,0,0,0,0,0,0,0,0
Solution 41,Giza,Production,0,213250.699047619,0,0,0,0,0,0,0,0,0,0
Solution 41,Beni sweif,Water,0,0,0,1768328660.2103055,0,0,0,880000.0,0,0,0,0
Solution 41,Beni sweif,Area,0,0,0,248153.2453,0,0,0,1132.0,0,0,0,0
Solution 41,Beni sweif,Production,0,0,0,7671913.308893129,0,0,0,1694.0,0,0,0,0
Solution 41,Fayoum,Water,0,532630000.0,467861000.0,2270000.0,8368999.999999999,24000.0,11082000.0,122000.0,36694000.0,67024000.00000001,147054000.0,0
Solution 41,Fayoum,Area,0,95806.73183315463,102501.0,237.0,3115.0,6.0,3086.0,35.0,1072.697,16162.0,39144.0,0
Solution 41,Fayoum,Production,0,0.0,0,0,2389.0,0,0,0,0,21051.0,0,0
Solution 41,Minya,Water,0,517044211.3641248,1769796626.0618207,0,0,0,0,0,0,0,0,0
Solution 41,Minya,Area,0,148934.15132290943,279989.55371909786,0,0,0,0,0,0,0,0,0
Solution 41,Minya,Production,0,365564.8880148102,759473.1688966998,0,0,0,0,0,0,0,0,0
Solution 41,Assuit,Water,0,0,812799000.0,11024000.0,4715271.129296232,7123999.999999999,1959000.0,1680000.0,18503000.0,19037000.0,461593337.18048364,0
Solution 41,Assuit,Area,0,0,146989.27620041126,1081.0,2579.65505728314,1542.0,901.0,791.0,1090.201040739524,4474.0,136238.06874230562,0
Solution 41,Assuit,Production,0,0,402511.8288870864,0,6459.709999999995,0,447.0,0,0,0,2818212.4400000004,0
Solution 41,Sohag,Water,0,0,654721000.0,822951689.2876925,43000.0,855000.0,78822413.58644858,89140236.55212583,56037925.87040023,3787000.0,91736999.99999999,0
Solution 41,Sohag,Area,0,0,65346.84056938321,91990.69386640642,12.0,179.0,44563.36061915886,52356.46423995342,42468.640705098085,890.0,22237.0,0
Solution 41,Sohag,Production,0,0,0.0,4085556.7811068706,0,0,28453.18499999999,83819.16000000002,678496.7266448518,0,0,0
Solution 41,Qena,Water,0,0,0,0,0,0,0,0,84284644.91256362,0,0,0
Solution 41,Qena,Area,0,0,0,0,0,0,0,0,215551.0,0,0,0
Solution 41,Qena,Production,0,0,0,0,0,0,0,0,10930694.08093534,0,0,0
Solution 41,Aswan,Water,0,0,0,0,5252000.0,0,0,0,0,0,0,0
Solution 41,Aswan,Area,0,0,0,0,32505.705042007296,0,0,0,0,0,0,0
Solution 41,Aswan,Production,0,0,0,0,32307.595999335776,0,0,0,0,0,0,0
Solution 41,Luxor,Water,0,241769139.49275362,0,0,0,0,774000.0,34000.0,0,0,0,0
Solution 41,Luxor,Area,0,91190.0,0,0,0,0,489.0,84.0,0,0,0,0
Solution 41,Luxor,Production,0,205631.7980072464,0,0,0,0,247.0,69.0,0,0,0,0
Solution 60,Cairo,Water,0,0,763152.1739130435,0,0,0,0,0,0,0,0,0
Solution 60,Cairo,Area,0,0,595.0,0,0,0,0,0,0,0,0,0
Solution 60,Cairo,Production,0,0,1172.753623188406,0,0,0,0,0,0,0,0,0
Solution 60,Alexandria,Water,0,0,0,258999.99999999997,0,0,3386000.0,0,0,0,0,0
Solution 60,Alexandria,Area,0,0,0,1665.0,0,0,1708.0,0,0,0,0,0
Solution 60,Alexandria,Production,0,0,0,659.0,0,0,1929.0,0,0,0,0,0
Solution 60,Port said,Water,0,0,180312841.43092796,0,0,0,0,0,0,0,0,0
Solution 60,Port said,Area,0,0,52781.94065425933,0,0,0,0,0,0,0,0,0
Solution 60,Port said,Production,0,0,129117.19932816226,0,0,0,0,0,0,0,0,0
Solution 60,Suez,Water,0,0,38658541.35338346,0,0,0,0,0,0,0,0,0
Solution 60,Suez,Area,0,0,12454.0,0,0,0,0,0,0,0,0,0
Solution 60,Suez,Production,0,0,27157.739348370927,0,0,0,0,0,0,0,0,0
Solution 60,Damietta,Water,895981617.7564334,0,0,0,0,0,0,0,0,0,0,0
Solution 60,Damietta,Area,156350.0,0,0,0,0,0,0,0,0,0,0,0
