sol_index,City,Labels,Rice,Maize,Sorghum,Sugar cane,Sunflower,Soybean,Sesame,Peanuts,vegetables,Cotton,Green folder,Fully grown Onions
Solution 60,Damietta,Production,539252.8411143458,0,0,0,0,0,0,0,0,0,0,0
Solution 60,Dakahlia,Water,0,0,611230556.6670499,0,0,0,0,0,0,0,0,0
Solution 60,Dakahlia,Area,0,0,456874.94065425935,0,0,0,0,0,0,0,0,0
Solution 60,Dakahlia,Production,0,0,1780994.1469476947,0,0,0,0,0,0,0,0,0
Solution 60,Sharkia,Water,3261623947.4567018,0,0,0,0,3106000.0,0,0,0,0,0,0
Solution 60,Sharkia,Area,625312.4060827468,0,0,0,0,1136.0,0,0,0,0,0,0
Solution 60,Sharkia,Production,2114740.941924404,0,0,0,0,1334.0,0,0,0,0,0,0
Solution 60,Quliubiya,Water,0,0,543633131.2031225,0,0,0,0,0,0,0,0,0
Solution 60,Quliubiya,Area,0,0,179877.15326299384,0,0,0,0,0,0,0,0,0
Solution 60,Quliubiya,Production,0,0,609864.0941133761,0,0,0,0,0,0,0,0,0
Solution 60,Kafr el sheikh,Water,0,0,1244962809.014048,0,0,0,0,0,0,0,0,0
Solution 60,Kafr el sheikh,Area,0,0,393837.94065425935,0,0,0,0,0,0,0,0,0
Solution 60,Kafr el sheikh,Production,0,0,1392488.091390169,0,0,0,0,0,0,0,0,0
Solution 60,Gharbia,Water,0,0,511099053.0612905,0,0,0,0,0,0,0,0,0
Solution 60,Gharbia,Area,0,0,225875.9060827468,0,0,0,0,0,0,0,0,0
Solution 60,Gharbia,Production,0,0,744061.808272578,0,0,0,0,0,0,0,0,0
Solution 60,Monoufia,Water,0,0,0,0,0,52037734.73684208,0,0,0,735895309.1270607,0,0
Solution 60,Monoufia,Area,0,0,0,0,0,16106.917894736835,0,0,0,236709.235368257,0,0
Solution 60,Monoufia,Production,0,0,0,0,0,47081.75999999997,0,0,0,344482.4799481753,0,0
Solution 60,Behaira,Water,0,0,1533882585.278724,0,7035000.0,0,0,0,0,0,0,0
Solution 60,Behaira,Area,0,0,513208.94065425935,0,3952.0,0,0,0,0,0,0,0
Solution 60,Behaira,Production,0,0,1722005.8949530586,0,4358.0,0,0,0,0,0,0,0
Solution 60,Ismailia,Water,0,0,240898475.15958214,0,0,0,0,0,10710000.0,0,0,0
Solution 60,Ismailia,Area,0,0,84057.70504200729,0,0,0,0,0,5156.0,0,0,0
Solution 60,Ismailia,Production,0,0,282476.29345290095,0,0,0,0,0,114189.0,0,0,0
Solution 60,Giza,Water,0,195931733.33333334,0,0,0,0,0,0,0,0,0,0
Solution 60,Giza,Area,0,91843.0,0,0,0,0,0,0,0,0,0,0
Solution 60,Giza,Production,0,213250.699047619,0,0,0,0,0,0,0,0,0,0
Solution 60,Beni sweif,Water,0,0,0,1776395240.3629773,0,0,0,0,0,0,0,0
Solution 60,Beni sweif,Area,0,0,0,249285.2453,0,0,0,0,0,0,0,0
Solution 60,Beni sweif,Production,0,0,0,7706910.255458015,0,0,0,0,0,0,0,0
Solution 60,Fayoum,Water,0,532630000.0,467861000.0,2270000.0,8368999.999999999,24000.0,11082000.0,122000.0,36694000.0,293167452.70977616,147054000.0,0
Solution 60,Fayoum,Area,0,40498.70816677177,102501.0,237.0,3115.0,6.0,3086.0,35.0,1072.697,70693.667502617,39144.0,0
Solution 60,Fayoum,Production,0,0.0,0,0,2389.0,0,0,0,0,92078.48005182466,0,0
Solution 60,Minya,Water,0,526829822.3392583,1537044989.0545983,0,0,0,0,0,0,0,106204293.89004584,0
Solution 60,Minya,Area,0,151752.88835491787,238998.5085305171,0,0,0,0,0,0,0,38172.30815657234,0
Solution 60,Minya,Production,0,372483.5918735058,648284.7385705014,0,0,0,0,0,0,0,394147.744015095,0
Solution 60,Assuit,Water,0,0,812799000.0,11024000.0,4795981.800327333,7123999.999999999,1959000.0,1680000.0,18503000.0,19037000.0,512136247.3119252,0
Solution 60,Assuit,Area,0,0,132027.5125748494,1081.0,2623.8106710310967,1542.0,901.0,791.0,1090.201040739524,4474.0,151155.6767541195,0
Solution 60,Assuit,Production,0,0,0.0,0,6570.280000000001,0,0,0,0,0,3126797.175984904,0
Solution 60,Sohag,Water,0,0,654721000.0,848572129.4104908,43000.0,855000.0,80329138.28660434,91831613.79149678,60106538.826975994,3787000.0,91736999.99999999,0
Solution 60,Sohag,Area,0,0,56966.905026423665,94854.58259127058,12.0,179.0,45415.20862928347,53937.24304018637,45552.06071283593,890.0,22237.0,0
Solution 60,Sohag,Production,0,0,0.0,4212749.864541989,0,0,28997.07999999999,86349.87999999999,727758.7314414931,0,0,0
Solution 60,Qena,Water,0,0,0,0,0,0,0,0,84815258.37826942,0,0,0
Solution 60,Qena,Area,0,0,0,0,0,0,0,0,216908.0,0,0,0
Solution 60,Qena,Production,0,0,0,0,0,0,0,0,10999508.198558684,0,0,0
Solution 60,Aswan,Water,0,0,0,0,5252000.0,0,0,0,0,0,0,0
Solution 60,Aswan,Area,0,0,0,0,32505.705042007296,0,0,0,0,0,0,0
Solution 60,Aswan,Production,0,0,0,0,32307.595999335776,0,0,0,0,0,0,0
Solution 60,Luxor,Water,0,243065609.60144928,0,0,0,0,0,34000.0,0,0,0,0
Solution 60,Luxor,Area,0,91679.0,0,0,0,0,0,84.0,0,0,0,0
Solution 60,Luxor,Production,0,206734.48414855075,0,0,0,0,0,69.0,0,0,0,0
Solution 61,Cairo,Water,0,0,763152.1739130435,0,0,0,0,0,0,0,0,0
Solution 61,Cairo,Area,0,0,595.0,0,0,0,0,0,0,0,0,0
Solution 61,Cairo,Production,0,0,1172.753623188406,0,0,0,0,0,0,0,0,0
Solution 61,Alexandria,Water,0,0,0,258999.99999999997,0,0,3386000.0,0,0,0,0,0
Solution 61,Alexandria,Area,0,0,0,1665.0,0,0,1708.0,0,0,0,0,0
Solution 61,Alexandria,Production,0,0,0,659.0,0,0,1929.0,0,0,0,0,0
Solution 61,Port said,Water,0,0,180312841.43092796,0,0,0,0,0,0,0,0,0
Solution 61,Port said,Area,0,0,52781.94065425933,0,0,0,0,0,0,0,0,0
Solution 61,Port said,Production,0,0,129117.19932816226,0,0,0,0,0,0,0,0,0
Solution 61,Suez,Water,0,0,38658541.35338346,0,0,0,0,0,0,0,0,0
Solution 61,Suez,Area,0,0,12454.0,0,0,0,0,0,0,0,0,0
Solution 61,Suez,Production,0,0,27157.739348370927,0,0,0,0,0,0,0,0,0
Solution 61,Damietta,Water,895981617.7564334,0,0,0,0,0,0,0,0,0,0,0
Solution 61,Damietta,Area,156350.0,0,0,0,0,0,0,0,0,0,0,0
Solution 61,Damietta,Production,539252.8411143458,0,0,0,0,0,0,0,0,0,0,0
Solution 61,Dakahlia,Water,0,0,532823128.18500835,0,0,21594000.0,0,0,0,118269000.0,0,0
Solution 61,Dakahlia,Area,0,0,398267.94065425935,0,0,6749.0,0,0,0,51858.0,0,0
Solution 61,Dakahlia,Production,0,0,1552531.7939442887,0,0,8307.0,0,0,0,78104.0,0,0
Solution 61,Sharkia,Water,3090667231.0218754,0,0,0,0,3106000.0,0,0,0,0,72215000.0,0
Solution 61,Sharkia,Area,592536.9060827468,0,0,0,0,1136.0,0,0,0,0,32773.0,0
Solution 61,Sharkia,Production,2003897.6401318733,0,0,0,0,1334.0,0,0,0,0,667529.0,0
Solution 61,Quliubiya,Water,0,0,543633131.2031225,0,0,0,0,0,0,0,0,0
Solution 61,Quliubiya,Area,0,0,179877.15326299384,0,0,0,0,0,0,0,0,0
Solution 61,Quliubiya,Production,0,0,609864.0941133761,0,0,0,0,0,0,0,0,0
Solution 61,Kafr el sheikh,Water,0,0,1244659343.000929,752000.0,0,0,0,0,0,0,0,0
Solution 61,Kafr el sheikh,Area,0,0,393741.94065425935,96.0,0,0,0,0,0,0,0,0
Solution 61,Kafr el sheikh,Production,0,0,1392148.665339567,3959.0,0,0,0,0,0,0,0,0
Solution 61,Gharbia,Water,0,0,511099053.0612905,0,0,0,0,0,0,0,0,0
Solution 61,Gharbia,Area,0,0,225875.9060827468,0,0,0,0,0,0,0,0,0
Solution 61,Gharbia,Production,0,0,744061.808272578,0,0,0,0,0,0,0,0,0
Solution 61,Monoufia,Water,0,0,0,0,0,42856313.68421047,0,0,0,744730273.4112189,0,0
Solution 61,Monoufia,Area,0,0,0,0,0,13265.049473684194,0,0,0,239551.10378930965,0,0
Solution 61,Monoufia,Production,0,0,0,0,0,38774.75999999995,0,0,0,348618.24541523703,0,0
Solution 61,Behaira,Water,0,0,1533882585.278724,0,7035000.0,0,0,0,0,0,0,0
Solution 61,Behaira,Area,0,0,513208.94065425935,0,3952.0,0,0,0,0,0,0,0
Solution 61,Behaira,Production,0,0,1722005.8949530586,0,4358.0,0,0,0,0,0,0,0
Solution 61,Ismailia,Water,0,0,240898475.15958214,0,0,0,0,0,10710000.0,0,0,0
Solution 61,Ismailia,Area,0,0,84057.70504200729,0,0,0,0,0,5156.0,0,0,0
Solution 61,Ismailia,Production,0,0,282476.29345290095,0,0,0,0,0,114189.0,0,0,0
Solution 61,Giza,Water,0,195931733.33333334,0,0,0,0,0,0,0,0,0,0
Solution 61,Giza,Area,0,91843.0,0,0,0,0,0,0,0,0,0,0
Solution 61,Giza,Production,0,213250.699047619,0,0,0,0,0,0,0,0,0,0
Solution 61,Beni sweif,Water,0,0,0,1768328660.2103055,0,0,0,880000.0,0,0,0,0
Solution 61,Beni sweif,Area,0,0,0,248153.2453,0,0,0,1132.0,0,0,0,0
Solution 61,Beni sweif,Production,0,0,0,7671913.308893129,0,0,0,1694.0,0,0,0,0
Solution 61,Fayoum,Water,0,532630000.0,467861000.0,2270000.0,8368999.999999999,24000.0,11082000.0,122000.0,36694000.0,67024000.00000001,147054000.0,0
Solution 61,Fayoum,Area,0,95339.12542879926,102501.0,237.0,3115.0,6.0,3086.0,35.0,1072.697,16162.0,39144.0,0
Solution 61,Fayoum,Production,0,0.0,0,0,2389.0,0,0,0,0,21051.0,0,0
Solution 61,Minya,Water,0,528389429.1423324,1784610314.0636382,0,0,0,0,0,0,0,0,0
Solution 61,Minya,Area,0,152202.1317861526,276721.5732558547,0,0,0,0,0,0,0,0,0
Solution 61,Minya,Production,0,373586.2780148103,750608.7543307126,0,0,0,0,0,0,0,0,0
Solution 61,Assuit,Water,0,0,812799000.0,11024000.0,4795981.800327333,7123999.999999999,1959000.0,1680000.0,18503000.0,19037000.0,467359294.20449233,0
Solution 61,Assuit,Area,0,0,145243.31341977406,1081.0,2623.8106710310967,1542.0,901.0,791.0,1090.201040739524,4474.0,137939.87590919482,0
Solution 61,Assuit,Production,0,0,397730.7272300861,0,6570.280000000001,0,0,0,0,0,2853415.92,0
Solution 61,Sohag,Water,0,0,654721000.0,854824087.6933155,43000.0,855000.0,79644886.72897193,90030073.89633082,65789986.17576835,3787000.0,91736999.99999999,0
Solution 61,Sohag,Area,0,0,53405.80612449427,95553.4352553421,12.0,179.0,45028.35738317756,52879.10966802563,49859.291568960434,890.0,22237.0,0
Solution 61,Sohag,Production,0,0,0.0,4243787.811106872,0,0,28750.079999999994,84655.88,796572.8490648376,0,0,0
Solution 61,Qena,Water,0,0,0,0,0,0,0,0,84284644.91256362,0,0,0
Solution 61,Qena,Area,0,0,0,0,0,0,0,0,215551.0,0,0,0
Solution 61,Qena,Production,0,0,0,0,0,0,0,0,10930694.08093534,0,0,0
Solution 61,Aswan,Water,0,0,0,0,5252000.0,0,0,0,0,0,0,0
Solution 61,Aswan,Area,0,0,0,0,32505.705042007296,0,0,0,0,0,0,0
Solution 61,Aswan,Production,0,0,0,0,32307.595999335776,0,0,0,0,0,0,0
Solution 61,Luxor,Water,0,241769139.49275362,0,0,0,0,774000.0,34000.0,0,0,0,0
Solution 61,Luxor,Area,0,91190.0,0,0,0,0,489.0,84.0,0,0,0,0
Solution 61,Luxor,Production,0,205631.7980072464,0,0,0,0,247.0,69.0,0,0,0,0
Solution 80,Cairo,Water,0,0,763152.1739130435,0,0,0,0,0,0,0,0,0
Solution 80,Cairo,Area,0,0,595.0,0,0,0,0,0,0,0,0,0
Solution 80,Cairo,Production,0,0,1172.753623188406,0,0,0,0,0,0,0,0,0
Solution 80,Alexandria,Water,0,0,0,258999.99999999997,0,0,3386000.0,0,0,0,0,0
Solution 80,Alexandria,Area,0,0,0,1665.0,0,0,1708.0,0,0,0,0,0
Solution 80,Alexandria,Production,0,0,0,659.0,0,0,1929.0,0,0,0,0,0
Solution 80,Port said,Water,0,0,180312841.43092796,0,0,0,0,0,0,0,0,0
Solution 80,Port said,Area,0,0,52781.94065425933,0,0,0,0,0,0,0,0,0
Solution 80,Port said,Production,0,0,129117.19932816226,0,0,0,0,0,0,0,0,0
Solution 80,Suez,Water,0,0,38658541.35338346,0,0,0,0,0,0,0,0,0
Solution 80,Suez,Area,0,0,12454.0,0,0,0,0,0,0,0,0,0
Solution 80,Suez,Production,0,0,27157.739348370927,0,0,0,0,0,0,0,0,0
Solution 80,Damietta,Water,895981617.7564334,0,0,0,0,0,0,0,0,0,0,0
Solution 80,Damietta,Area,156350.0,0,0,0,0,0,0,0,0,0,0,0
Solution 80,Damietta,Production,539252.8411143458,0,0,0,0,0,0,0,0,0,0,0
Solution 80,Dakahlia,Water,0,0,611230556.6670499,0,0,0,0,0,0,0,0,0
Solution 80,Dakahlia,Area,0,0,456874.94065425935,0,0,0,0,0,0,0,0,0
Solution 80,Dakahlia,Production,0,0,1780994.1469476947,0,0,0,0,0,0,0,0,0
Solution 80,Sharkia,Water,3261623947.4567018,0,0,0,0,3106000.0,0,0,0,0,0,0
Solution 80,Sharkia,Area,625312.4060827468,0,0,0,0,1136.0,0,0,0,0,0,0
Solution 80,Sharkia,Production,2114740.941924404,0,0,0,0,1334.0,0,0,0,0,0,0
Solution 80,Quliubiya,Water,0,0,543633131.2031225,0,0,0,0,0,0,0,0,0
Solution 80,Quliubiya,Area,0,0,179877.15326299384,0,0,0,0,0,0,0,0,0
Solution 80,Quliubiya,Production,0,0,609864.0941133761,0,0,0,0,0,0,0,0,0
Solution 80,Kafr el sheikh,Water,0,0,1244962809.014048,0,0,0,0,0,0,0,0,0
Solution 80,Kafr el sheikh,Area,0,0,393837.94065425935,0,0,0,0,0,0,0,0,0
Solution 80,Kafr el sheikh,Production,0,0,1392488.091390169,0,0,0,0,0,0,0,0,0
Solution 80,Gharbia,Water,0,0,511099053.0612905,0,0,0,0,0,0,0,0,0
Solution 80,Gharbia,Area,0,0,225875.9060827468,0,0,0,0,0,0,0,0,0
Solution 80,Gharbia,Production,0,0,744061.808272578,0,0,0,0,0,0,0,0,0
Solution 80,Monoufia,Water,0,0,0,0,0,52552444.73684209,0,0,0,735400021.4759845,0,0
Solution 80,Monoufia,Area,0,0,0,0,0,16266.232894736837,0,0,0,236549.920368257,0,0
Solution 80,Monoufia,Production,0,0,0,0,0,47547.44999999998,0,0,0,344250.6291451951,0,0
Solution 80,Behaira,Water,0,0,1533882585.278724,0,7035000.0,0,0,0,0,0,0,0
Solution 80,Behaira,Area,0,0,513208.94065425935,0,3952.0,0,0,0,0,0,0,0
Solution 80,Behaira,Production,0,0,1722005.8949530586,0,4358.0,0,0,0,0,0,0,0
Solution 80,Ismailia,Water,0,0,240898475.15958214,0,0,0,0,0,10710000.0,0,0,0
Solution 80,Ismailia,Area,0,0,84057.70504200729,0,0,0,0,0,5156.0,0,0,0
Solution 80,Ismailia,Production,0,0,282476.29345290095,0,0,0,0,0,114189.0,0,0,0
Solution 80,Giza,Water,0,195931733.33333334,0,0,0,0,0,0,0,0,0,0
Solution 80,Giza,Area,0,91843.0,0,0,0,0,0,0,0,0,0,0
Solution 80,Giza,Production,0,213250.699047619,0,0,0,0,0,0,0,0,0,0
Solution 80,Beni sweif,Water,0,0,0,1776395240.3629773,0,0,0,0,0,0,0,0
Solution 80,Beni sweif,Area,0,0,0,249285.2453,0,0,0,0,0,0,0,0
Solution 80,Beni sweif,Production,0,0,0,7706910.255458015,0,0,0,0,0,0,0,0
Solution 80,Fayoum,Water,0,532630000.0,467861000.0,2270000.0,8368999.999999999,24000.0,11082000.0,122000.0,36694000.0,307391755.87727165,147054000.0,0
Solution 80,Fayoum,Area,0,36601.08881491906,102501.0,237.0,3115.0,6.0,3086.0,35.0,1072.697,74123.68045011435,39144.0,0
Solution 80,Fayoum,Production,0,0.0,0,0,0,0,0,0,0,96546.07085480492,0,0
Solution 80,Minya,Water,0,538175040.117466,1742709852.7872007,0,0,0,0,0,0,0,23384296.041655097,0
Solution 80,Minya,Area,0,155020.86881816105,265497.9730885504,0,0,0,0,0,0,0,8404.863135295858,0
Solution 80,Minya,Production,0,380504.98187350587,720164.6785705008,0,0,0,0,0,0,0,86784.32097803665,0
Solution 80,Assuit,Water,0,0,812799000.0,11024000.0,4876692.471358433,7123999.999999999,1959000.0,1680000.0,18503000.0,19037000.0,568245076.3469921,0
Solution 80,Assuit,Area,0,0,115422.98251154377,1081.0,2667.9662847790532,1542.0,901.0,791.0,1090.201040739524,4474.0,167716.0512036772,0
Solution 80,Assuit,Production,0,0,0.0,0,6680.850000000006,0,0,0,0,0,3469364.0790219633,0
Solution 80,Sohag,Water,0,0,654721000.0,880444527.8161134,43000.0,855000.0,81151611.4291277,92721451.13570184,69858599.13234426,3787000.0,91736999.99999999,0
Solution 80,Sohag,Area,0,0,45025.87058153462,98417.32398020622,12.0,179.0,45880.20539330217,54459.88846825861,52942.71157669839,890.0,22237.0,0
Solution 80,Sohag,Production,0,0,0.0,4370980.894541988,0,0,29293.974999999995,87186.60000000002,845834.8538614806,0,0,0
Solution 80,Qena,Water,0,0,0,0,0,0,0,0,84815258.37826942,0,0,0
Solution 80,Qena,Area,0,0,0,0,0,0,0,0,216908.0,0,0,0
Solution 80,Qena,Production,0,0,0,0,0,0,0,0,10999508.198558684,0,0,0
Solution 80,Aswan,Water,0,0,0,0,5252000.0,0,0,0,0,0,0,0
Solution 80,Aswan,Area,0,0,0,0,32505.705042007296,0,0,0,0,0,0,0
Solution 80,Aswan,Production,0,0,0,0,32307.595999335776,0,0,0,0,0,0,0
Solution 80,Luxor,Water,0,243065609.60144928,0,0,0,0,0,34000.0,0,0,0,0
Solution 80,Luxor,Area,0,91679.0,0,0,0,0,0,84.0,0,0,0,0
Solution 80,Luxor,Production,0,206734.48414855075,0,0,0,0,0,69.0,0,0,0,0
Solution 81,Cairo,Water,0,0,763152.1739130435,0,0,0,0,0,0,0,0,0
Solution 81,Cairo,Area,0,0,595.0,0,0,0,0,0,0,0,0,0
Solution 81,Cairo,Production,0,0,1172.753623188406,0,0,0,0,0,0,0,0,0
Solution 81,Alexandria,Water,0,0,0,258999.99999999997,0,0,3386000.0,0,0,0,0,0
Solution 81,Alexandria,Area,0,0,0,1665.0,0,0,1708.0,0,0,0,0,0
Solution 81,Alexandria,Production,0,0,0,659.0,0,0,1929.0,0,0,0,0,0
Solution 81,Port said,Water,0,0,180312841.43092796,0,0,0,0,0,0,0,0,0
Solution 81,Port said,Area,0,0,52781.94065425933,0,0,0,0,0,0,0,0,0
Solution 81,Port said,Production,0,0,129117.19932816226,0,0,0,0,0,0,0,0,0
Solution 81,Suez,Water,0,0,38658541.35338346,0,0,0,0,0,0,0,0,0
Solution 81,Suez,Area,0,0,12454.0,0,0,0,0,0,0,0,0,0
Solution 81,Suez,Production,0,0,27157.739348370927,0,0,0,0,0,0,0,0,0
Solution 81,Damietta,Water,895981617.7564334,0,0,0,0,0,0,0,0,0,0,0
Solution 81,Damietta,Area,156350.0,0,0,0,0,0,0,0,0,0,0,0
Solution 81,Damietta,Production,539252.8411143458,0,0,0,0,0,0,0,0,0,0,0
Solution 81,Dakahlia,Water,0,0,532823128.18500835,0,0,21594000.0,0,0,0,118269000.0,0,0
Solution 81,Dakahlia,Area,0,0,398267.94065425935,0,0,6749.0,0,0,0,51858.0,0,0
Solution 81,Dakahlia,Production,0,0,1552531.7939442887,0,0,8307.0,0,0,0,78104.0,0,0
Solution 81,Sharkia,Water,3090667231.0218754,0,0,0,0,3106000.0,0,0,0,0,72215000.0,0
Solution 81,Sharkia,Area,592536.9060827468,0,0,0,0,1136.0,0,0,0,0,32773.0,0
Solution 81,Sharkia,Production,2003897.6401318733,0,0,0,0,1334.0,0,0,0,0,667529.0,0
Solution 81,Quliubiya,Water,0,0,543633131.2031225,0,0,0,0,0,0,0,0,0
Solution 81,Quliubiya,Area,0,0,179877.15326299384,0,0,0,0,0,0,0,0,0
Solution 81,Quliubiya,Production,0,0,609864.0941133761,0,0,0,0,0,0,0,0,0
Solution 81,Kafr el sheikh,Water,0,0,1244659343.000929,752000.0,0,0,0,0,0,0,0,0
Solution 81,Kafr el sheikh,Area,0,0,393741.94065425935,96.0,0,0,0,0,0,0,0,0
Solution 81,Kafr el sheikh,Production,0,0,1392148.665339567,3959.0,0,0,0,0,0,0,0,0
Solution 81,Gharbia,Water,0,0,511099053.0612905,0,0,0,0,0,0,0,0,0
Solution 81,Gharbia,Area,0,0,225875.9060827468,0,0,0,0,0,0,0,0,0
Solution 81,Gharbia,Production,0,0,744061.808272578,0,0,0,0,0,0,0,0,0
Solution 81,Monoufia,Water,0,0,0,0,0,43371023.68421048,0,0,0,744234985.7601427,0,0
Solution 81,Monoufia,Area,0,0,0,0,0,13424.364473684196,0,0,0,239391.78878930965,0,0
Solution 81,Monoufia,Production,0,0,0,0,0,39240.44999999995,0,0,0,348386.3946122569,0,0
Solution 81,Behaira,Water,0,0,1533882585.278724,0,7035000.0,0,0,0,0,0,0,0
Solution 81,Behaira,Area,0,0,513208.94065425935,0,3952.0,0,0,0,0,0,0,0
Solution 81,Behaira,Production,0,0,1722005.8949530586,0,4358.0,0,0,0,0,0,0,0
Solution 81,Ismailia,Water,0,0,240898475.15958214,0,0,0,0,0,10710000.0,0,0,0
Solution 81,Ismailia,Area,0,0,84057.70504200729,0,0,0,0,0,5156.0,0,0,0
Solution 81,Ismailia,Production,0,0,282476.29345290095,0,0,0,0,0,114189.0,0,0,0
Solution 81,Giza,Water,0,195931733.33333334,0,0,0,0,0,0,0,0,0,0
Solution 81,Giza,Area,0,91843.0,0,0,0,0,0,0,0,0,0,0
Solution 81,Giza,Production,0,213250.699047619,0,0,0,0,0,0,0,0,0,0
Solution 81,Beni sweif,Water,0,0,0,1768328660.2103055,0,0,0,880000.0,0,0,0,0
Solution 81,Beni sweif,Area,0,0,0,248153.2453,0,0,0,1132.0,0,0,0,0
Solution 81,Beni sweif,Production,0,0,0,7671913.308893129,0,0,0,1694.0,0,0,0,0
Solution 81,Fayoum,Water,0,532630000.0,467861000.0,2270000.0,8368999.999999999,24000.0,11082000.0,122000.0,36694000.0,67024000.00000001,147054000.0,0
Solution 81,Fayoum,Area,0,94871.5190244439,102501.0,237.0,3115.0,6.0,3086.0,35.0,1072.697,16162.0,39144.0,0
Solution 81,Fayoum,Production,0,0.0,0,0,0,0,0,0,0,21051.0,0,0
Solution 81,Minya,Water,0,539734646.9205399,1800037244.3290842,0,0,0,0,0,0,0,0,0
Solution 81,Minya,Area,0,155470.11224939575,273453.59279261157,0,0,0,0,0,0,0,0,0
Solution 81,Minya,Production,0,381607.66801481025,741744.3397647256,0,0,0,0,0,0,0,0,0
Solution 81,Assuit,Water,0,0,812799000.0,11024000.0,4876692.471358433,7123999.999999999,1959000.0,1680000.0,18503000.0,19037000.0,473125251.2285009,0
Solution 81,Assuit,Area,0,0,143497.35063913686,1081.0,2667.9662847790532,1542.0,901.0,791.0,1090.201040739524,4474.0,139641.68307608413,0
Solution 81,Assuit,Production,0,0,392949.6255730858,0,6680.850000000006,0,0,0,0,0,2888619.400000001,0
Solution 81,Sohag,Water,0,0,654721000.0,886696486.098938,43000.0,855000.0,80467359.87149528,90919911.24053581,75542046.48113671,3787000.0,91736999.99999999,0
Solution 81,Sohag,Area,0,0,41464.77167960523,99116.17664427774,12.0,179.0,45493.35414719625,53401.75509609784,57249.94243282295,890.0,22237.0,0
Solution 81,Sohag,Production,0,0,0.0,4402018.841106871,0,0,29046.974999999995,85492.59999999999,914648.9714848261,0,0,0
Solution 81,Qena,Water,0,0,0,0,0,0,0,0,84284644.91256362,0,0,0
Solution 81,Qena,Area,0,0,0,0,0,0,0,0,215551.0,0,0,0
Solution 81,Qena,Production,0,0,0,0,0,0,0,0,10930694.08093534,0,0,0
Solution 81,Aswan,Water,0,0,0,0,5252000.0,0,0,0,0,0,0,0
Solution 81,Aswan,Area,0,0,0,0,32505.705042007296,0,0,0,0,0,0,0
Solution 81,Aswan,Production,0,0,0,0,32307.595999335776,0,0,0,0,0,0,0
Solution 81,Luxor,Water,0,241769139.49275362,0,0,0,0,774000.0,34000.0,0,0,0,0
Solution 81,Luxor,Area,0,91190.0,0,0,0,0,489.0,84.0,0,0,0,0
Solution 81,Luxor,Production,0,205631.7980072464,0,0,0,0,247.0,69.0,0,0,0,0
